RoundId,GolferId,OneTimeCourseYN,ConfigId,TeeColourId,DateOfRound,DailyRoundNumber,EntryMode,PuttsEnteredYN,StatsEnteredYN,HolesPlayed,RoundRating,RoundSlope,CourseNameLong,CourseNameShort,ConfigNameLong,ConfigNameShort,TeeColour,GrossScore,GrossAdjustedScore,NetScore,CoursePar,Differential,RoundOldIndex,RoundCourseHandicap,RoundNewIndex,TournamentRoundYN,HandicapRoundYN,Comment,FeesPaid,WagersWonLost,CourseFamiliarYN
97,3,FALSE,22,3,5/14/2000,11,S,FALSE,FALSE,18,71.5,124,Prospect Heights Golf Club,Prospect Heights,Desert-Valley,Des-Val,Blue,94,94,78,72,20.5,14.3999996185303,16,15,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
98,3,FALSE,18,6,5/27/2000,11,S,FALSE,FALSE,18,73,142,Red Canyon Golf Club,Red Canyon,,XXXXXX,Gold,87,86,68,72,10.3000001907349,15,19,14.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
99,3,FALSE,21,3,6/9/2000,11,S,FALSE,FALSE,18,73.0999984741211,127,Prospect Heights Golf Club,Prospect Heights,Desert-Meadow,Des-Mea,Blue,86,85,70,72,10.6000003814697,14.1999998092651,16,13.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
100,3,FALSE,18,3,6/19/2000,0,S,FALSE,FALSE,18,64,101,Red Canyon Golf Club,Red Canyon,,XXXXXX,Blue,91,90,79,72,29.1000003814697,13.3999996185303,12,13.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
101,3,FALSE,12,3,6/30/2000,0,S,FALSE,FALSE,18,69.8000030517578,125,Fraser Valley Golf Club,Fraser Valley,,XXXXXX,Blue,92,91,77,71,19.2000007629395,13.3999996185303,15,13.8999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
102,3,FALSE,13,3,7/8/2000,0,S,FALSE,FALSE,18,70.6999969482422,125,Glen Meadows Golf Club,Glen Meadows,,XXXXXX,Blue,93,92,78,70,19.2999992370605,13.8999996185303,15,14.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
103,3,FALSE,17,3,7/22/2000,0,S,FALSE,FALSE,18,70.4000015258789,118,Happy Ridge Golf Club,Happy Ridge,,XXXXXX,Blue,91,90,76,72,18.7999992370605,14.3999996185303,15,14.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
104,3,FALSE,16,3,7/23/2000,11,S,FALSE,FALSE,18,70.0999984741211,121,High Plains Golf Club,High Plains,,XXXXXX,Blue,87,86,71,71,14.8000001907349,14.6000003814697,16,14.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
105,3,FALSE,11,3,8/5/2000,0,S,FALSE,FALSE,18,71.3000030517578,132,Meadow Glen Golf Club,Meadow Glen,,XXXXXX,Blue,89,88,72,72,14.3000001907349,14.1999998092651,17,13.8000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
106,3,FALSE,22,3,8/21/2000,11,S,FALSE,FALSE,18,71.5,124,Prospect Heights Golf Club,Prospect Heights,Desert-Valley,Des-Val,Blue,87,86,72,72,13.1999998092651,13.8000001907349,15,13.3000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
107,3,FALSE,23,3,8/26/2000,0,S,FALSE,FALSE,18,71.6999969482422,125,Prospect Heights Golf Club,Prospect Heights,Meadow-Valley,Mea-Val,Blue,92,91,77,71,17.3999996185303,13.3000001907349,15,13.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
108,3,FALSE,18,3,9/9/2000,0,S,FALSE,FALSE,18,64,101,Red Canyon Golf Club,Red Canyon,,XXXXXX,Blue,99,97,87,72,36.9000015258789,13.5,12,13.6999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
109,3,FALSE,21,3,7/6/2003,22,S,FALSE,FALSE,18,73.0999984741211,127,Prospect Heights Golf Club,Prospect Heights,Desert-Meadow,Des-Mea,Blue,88,85,75,72,10.6000003814697,11.6000003814697,13,11,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
110,3,FALSE,22,3,10/7/2000,0,S,FALSE,FALSE,18,71.5,124,Prospect Heights Golf Club,Prospect Heights,Desert-Valley,Des-Val,Blue,91,85,76,72,12.3000001907349,13.6999998092651,15,13.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
111,3,FALSE,17,3,10/8/2000,11,S,FALSE,FALSE,18,70.4000015258789,118,Happy Ridge Golf Club,Happy Ridge,,XXXXXX,Blue,91,89,77,72,17.7999992370605,13.3999996185303,14,13.3000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
112,3,FALSE,21,3,4/15/2001,11,H,TRUE,FALSE,18,73.0999984741211,127,Prospect Heights Golf Club,Prospect Heights,Desert-Meadow,Des-Mea,Blue,87,87,72,72,12.3999996185303,13.3000001907349,15,13,FALSE,TRUE,xxxxx,45.00,-5.00,FALSE
114,3,TRUE,-1,3,4/25/2001,0,S,FALSE,FALSE,18,71.6999969482422,119,Cabo Golf Club,Cabo Golf Club,XXXXXX,XXXXXX,Blue,94,92,80,72,19.2999992370605,13,14,13,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
115,3,FALSE,22,3,5/30/2001,11,H,TRUE,FALSE,18,71.5,124,Prospect Heights Golf Club,Prospect Heights,Desert-Valley,Des-Val,Blue,88,88,74,72,15,13,14,13.1999998092651,FALSE,TRUE,xxxxx,52.00,10.00,FALSE
116,3,FALSE,17,17,5/1/2001,11,H,TRUE,FALSE,18,69.5,116,Happy Ridge Golf Club,Happy Ridge,XXXXXX,XXXXXX,White,93,93,80,71,22.8999996185303,13,13,13,FALSE,TRUE,xxxxx,60.00,-10.00,FALSE
117,3,FALSE,11,3,6/9/2001,22,H,TRUE,FALSE,18,71.3000030517578,132,Meadow Glen Golf Club,Meadow Glen,XXXXXX,XXXXXX,Blue,92,92,76,72,17.7000007629395,13.6000003814697,16,14.3000001907349,FALSE,TRUE,xxxxx,52.00,15.00,FALSE
118,3,FALSE,22,3,6/10/2001,31,H,TRUE,FALSE,18,71.5,124,Prospect Heights Golf Club,Prospect Heights,Desert-Valley,Des-Val,Blue,90,90,74,72,16.8999996185303,14.3000001907349,16,14.1999998092651,FALSE,TRUE,xxxxx,52.00,-10.00,FALSE
119,3,FALSE,18,3,6/10/2001,32,H,TRUE,FALSE,18,64,101,Red Canyon Golf Club,Red Canyon,XXXXXX,XXXXXX,Blue,81,81,68,72,19,14.1999998092651,13,14.1999998092651,FALSE,TRUE,xxxxx,45.00,-15.00,FALSE
120,3,FALSE,16,3,6/10/2001,33,H,TRUE,FALSE,18,70.0999984741211,121,High Plains Golf Club,High Plains,XXXXXX,XXXXXX,Blue,93,92,78,71,20.5,14.1999998092651,15,14.1999998092651,FALSE,TRUE,xxxxx,48.00,-5.00,FALSE
121,3,FALSE,20,17,6/8/2001,11,H,TRUE,FALSE,18,68.1999969482422,115,Blue Desert Golf Club,Blue Desert,XXXXXX,XXXXXX,White,89,89,76,71,20.3999996185303,13.1999998092651,13,13.1999998092651,FALSE,TRUE,xxxxx,52.00,5.00,FALSE
122,3,FALSE,12,3,6/23/2001,11,H,TRUE,FALSE,18,69.8000030517578,125,Fraser Valley Golf Club,Fraser Valley,,XXXXXX,Blue,92,92,76,71,20.1000003814697,14.1999998092651,16,14.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
123,3,FALSE,22,3,7/8/2001,11,H,TRUE,FALSE,18,71.5,124,Prospect Heights Golf Club,Prospect Heights,Desert-Valley,Des-Val,Blue,98,98,82,72,24.1000003814697,14.1999998092651,16,14.5,FALSE,TRUE,xxxxx,45.00,25.00,FALSE
124,3,FALSE,14,2,7/21/2001,11,H,TRUE,FALSE,18,72.5,133,River Bend Golf Club,River Bend,XXXXXX,XXXXXX,Black,86,86,69,72,11.5,14.5,17,14.1999998092651,FALSE,TRUE,xxxxx,62.00,-15.00,FALSE
125,3,FALSE,12,17,10/26/2003,11,S,FALSE,FALSE,18,68.3000030517578,122,Fraser Valley Golf Club,Fraser Valley,,XXXXXX,White,89,88,77,71,18.2000007629395,10.8999996185303,12,10.8999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
126,3,FALSE,21,3,7/6/2003,21,H,TRUE,FALSE,18,73.0999984741211,127,Prospect Heights Golf Club,Prospect Heights,Desert-Meadow,Des-Mea,Blue,89,89,76,72,14.1000003814697,11.8999996185303,13,11.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,FALSE
127,3,FALSE,20,17,7/29/2001,11,S,FALSE,FALSE,18,68.1999969482422,115,Blue Desert Golf Club,Blue Desert,,XXXXXX,White,95,94,81,71,25.3999996185303,14.1999998092651,14,14.8000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
128,3,FALSE,22,3,8/25/2001,11,H,TRUE,FALSE,18,71.5,124,Prospect Heights Golf Club,Prospect Heights,Desert-Valley,Des-Val,Blue,88,88,72,72,15,14.8000001907349,16,14.5,FALSE,TRUE,xxxxx,39.00,-5.00,FALSE
129,3,FALSE,17,3,8/12/2003,11,H,TRUE,FALSE,18,70.4000015258789,118,Happy Ridge Golf Club,Happy Ridge,XXXXXX,XXXXXX,Blue,93,90,82,72,18.7999992370605,11,11,11,FALSE,TRUE,xxxxx,65.00,-10.00,FALSE
130,3,TRUE,-1,17,9/16/2001,11,S,FALSE,FALSE,18,70.6999969482422,122,Holiday Flats Golf Club,Holiday Flats Golf C,XXXXXX,XXXXXX,White,94,91,78,72,18.7999992370605,14.5,16,14.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
131,3,FALSE,16,3,10/6/2001,11,H,TRUE,FALSE,18,70.0999984741211,121,High Plains Golf Club,High Plains,XXXXXX,XXXXXX,Blue,89,88,73,71,16.7000007629395,14.5,16,15,FALSE,TRUE,I was hitting the fairways for a change but a couple of disastrous 4-putts ruined the day.,45.00,25.00,FALSE
135,3,FALSE,21,17,5/4/2002,11,H,TRUE,FALSE,18,72.3000030517578,125,Prospect Heights Golf Club,Prospect Heights,Desert-Meadow,Des-Mea,White,95,95,78,72,20.5,15,17,15.1000003814697,FALSE,TRUE,xxxxx,45.00,10.00,FALSE
136,3,FALSE,11,17,5/23/2002,11,H,TRUE,FALSE,18,70.1999969482422,128,Meadow Glen Golf Club,Meadow Glen,XXXXXX,XXXXXX,White,87,87,70,72,14.8000001907349,15.1000003814697,17,15.3000001907349,FALSE,TRUE,xxxxx,55.00,10.00,FALSE
137,3,FALSE,12,17,6/9/2002,11,S,FALSE,FALSE,18,68.3000030517578,122,Fraser Valley Golf Club,Fraser Valley,,XXXXXX,White,94,93,77,71,22.8999996185303,15.3000001907349,17,15.3000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
138,3,FALSE,16,17,6/15/2002,11,S,FALSE,FALSE,18,69.0999984741211,119,High Plains Golf Club,High Plains,,XXXXXX,White,95,92,79,71,21.7000007629395,15.3000001907349,16,15.3000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
139,3,FALSE,15,17,7/7/2002,11,S,FALSE,FALSE,18,61.2999992370605,94,Velvet Lake Golf Club,Velvet Lake,,XXXXXX,White,91,90,78,64,34.5,15.3000001907349,13,15.3000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
140,3,TRUE,-1,3,8/3/2002,11,S,FALSE,FALSE,18,71.1999969482422,119,Tuscon Golf and Country Club,Tuscon Golf and Coun,XXXXXX,XXXXXX,Blue,91,90,75,72,17.8999996185303,15.3000001907349,16,15.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
141,3,FALSE,19,14,8/24/2002,11,S,FALSE,FALSE,18,56,85,Ocean Pointe Golf Club,Ocean Pointe,,XXXXXX,Regular,64,64,53,56,10.6000003814697,15.1999998092651,11,14.8000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
142,3,FALSE,15,17,9/1/2002,0,S,FALSE,FALSE,18,61.2999992370605,94,Velvet Lake Golf Club,Velvet Lake,,XXXXXX,White,75,74,63,64,15.3000001907349,14.8000001907349,12,14.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
143,3,FALSE,17,3,9/21/2002,0,S,FALSE,FALSE,18,70.4000015258789,118,Happy Ridge Golf Club,Happy Ridge,,XXXXXX,Blue,93,93,78,72,21.6000003814697,14.6999998092651,15,14.8000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
144,3,FALSE,16,3,9/21/2002,0,S,FALSE,FALSE,18,70.0999984741211,121,High Plains Golf Club,High Plains,,XXXXXX,Blue,89,89,73,71,17.7000007629395,14.6999998092651,16,14.6999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
145,3,TRUE,-1,3,10/27/2002,0,S,FALSE,FALSE,18,70.9000015258789,123,Texas Plains,Texas Plains,XXXXXX,XXXXXX,Blue,96,95,80,72,22.1000003814697,14.6999998092651,16,15.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
147,3,FALSE,16,3,11/3/2003,11,H,TRUE,FALSE,18,70.0999984741211,121,High Plains Golf Club,High Plains,XXXXXX,XXXXXX,Blue,83,83,71,71,12,10.8999996185303,12,10.5,FALSE,TRUE,I was hitting the fairways for a change but a couple of disastrous 4-putts ruined the day.,45.00,25.00,FALSE
150,3,FALSE,19,14,4/24/2003,11,F,TRUE,FALSE,9,28,85,*Ocean Pointe Golf Club,*Ocean Pointe,XXXXXX,XXXXXX,Regular,34,34,30,28,8,12.3000001907349,9,12.3000001907349,FALSE,FALSE,,0.00,0.00,TRUE
151,3,FALSE,22,3,5/25/2003,11,B,TRUE,FALSE,9,35.7999992370605,124,*Prospect Heights Golf Club,*Prospect Heights,Desert-Valley,Des-Val,Blue,38,38,31,36,2,12.6999998092651,14,12.6999998092651,FALSE,FALSE,,0.00,0.00,TRUE
152,3,FALSE,14,6,6/2/2003,11,B,TRUE,FALSE,9,35.2999992370605,127,*River Bend Golf Club,*River Bend,XXXXXX,XXXXXX,Gold,41,41,34,36,5.09999990463257,12.6999998092651,14,12.6999998092651,FALSE,FALSE,,0.00,0.00,TRUE
153,3,TRUE,-1,10,6/4/2003,11,Z,FALSE,FALSE,18,71.0999984741211,126,Prospect-River Bend,Prospect-River Bend,XXXXXX,XXXXXX,Men,79,79,65,72,7.09999990463257,12.6999998092651,14,11.8999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
154,3,FALSE,16,17,7/15/2003,11,F,TRUE,FALSE,9,34.5999984741211,119,*High Plains Golf Club,*High Plains,XXXXXX,XXXXXX,White,42,42,36,36,7,11,12,11,FALSE,FALSE,,0.00,0.00,TRUE
155,3,FALSE,11,3,7/26/2003,11,B,TRUE,FALSE,9,35.5999984741211,132,*Meadow Glen Golf Club,*Meadow Glen,XXXXXX,XXXXXX,Blue,38,38,32,37,2.09999990463257,11,13,11,FALSE,FALSE,,0.00,0.00,TRUE
156,3,FALSE,11,3,8/29/2003,11,F,TRUE,FALSE,9,35.7000007629395,132,*Meadow Glen Golf Club,*Meadow Glen,XXXXXX,XXXXXX,Blue,38,38,32,35,2,11,13,11,FALSE,FALSE,,0.00,0.00,TRUE
157,3,FALSE,18,17,9/19/2003,11,B,TRUE,FALSE,9,34.5,134,*Red Canyon Golf Club,*Red Canyon,XXXXXX,XXXXXX,White,38,38,32,35,3,10.8999996185303,13,10.8999996185303,FALSE,FALSE,,0.00,0.00,TRUE
158,3,FALSE,22,3,10/6/2003,11,F,TRUE,FALSE,9,35.7000007629395,124,*Prospect Heights Golf Club,*Prospect Heights,Desert-Valley,Des-Val,Blue,40,40,34,36,3.90000009536743,10.8999996185303,12,10.8999996185303,FALSE,FALSE,,0.00,0.00,TRUE
159,3,FALSE,11,3,10/15/2003,11,B,TRUE,FALSE,9,35.7000007629395,132,*Meadow Glen Golf Club,*Meadow Glen,XXXXXX,XXXXXX,Blue,38,38,32,37,2,10.8999996185303,13,10.8999996185303,FALSE,FALSE,,0.00,0.00,TRUE
160,3,FALSE,22,3,10/25/2003,11,B,TRUE,FALSE,9,35.7000007629395,124,*Prospect Heights Golf Club,*Prospect Heights,Desert-Valley,Des-Val,Blue,38,38,32,36,2.09999990463257,10.8999996185303,12,10.8999996185303,FALSE,FALSE,,0.00,0.00,TRUE
161,33,FALSE,28,2,4/1/2009,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,60,66,12.6000003814697,18,18,12,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
162,33,FALSE,28,2,4/2/2009,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,71,66,16.7000007629395,12,11,12,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
163,33,FALSE,28,2,4/8/2009,11,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,77,66,23,12,11,12,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
164,33,FALSE,28,2,4/10/2009,11,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,77,66,23,12,11,12,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
165,34,FALSE,28,2,4/15/2009,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,68,66,20.8999996185303,18,18,20,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
167,16,FALSE,28,2,4/16/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,72,66,25.1000003814697,18,18,24,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
169,12,FALSE,28,2,4/16/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,94,94,76,66,29.2999992370605,18,18,28.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
170,24,FALSE,28,2,4/16/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,62,66,14.6000003814697,18,18,14,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
171,14,FALSE,28,2,4/16/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,58,66,10.5,18,18,10,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
173,13,FALSE,28,2,4/16/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,92,92,74,66,27.2000007629395,18,18,26.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
174,22,FALSE,28,2,4/16/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,62,66,14.6000003814697,18,18,14,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
175,28,FALSE,28,2,4/16/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,68,66,20.8999996185303,18,18,20,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
177,16,FALSE,28,2,4/23/2009,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,51,66,8.39999961853027,24,23,8,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
179,12,FALSE,28,2,4/23/2009,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,55,66,16.7000007629395,28.1000003814697,27,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
180,24,FALSE,28,2,4/23/2009,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,69,66,16.7000007629395,14,13,14,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
181,14,FALSE,28,2,4/23/2009,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,76,66,20.8999996185303,10,10,10,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
183,13,FALSE,28,2,4/23/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,100,100,75,66,35.5999984741211,26.1000003814697,25,26.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
185,22,FALSE,28,2,4/23/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,73,66,20.8999996185303,14,13,14,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
186,28,FALSE,28,2,4/23/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,63,66,16.7000007629395,20,19,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
192,15,FALSE,28,2,4/23/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,66,66,18.7999992370605,18,18,18,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
195,16,FALSE,28,2,4/30/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,55,66,12.6000003814697,24,23,12,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
196,12,FALSE,28,2,4/30/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,55,66,16.7000007629395,28.1000003814697,27,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
197,24,FALSE,28,2,4/30/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,65,66,12.6000003814697,14,13,12,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
198,14,FALSE,28,2,4/30/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,72,66,16.7000007629395,10,10,10,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
200,13,FALSE,28,2,4/30/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,63,66,23,26.1000003814697,25,22,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
202,22,FALSE,28,2,4/30/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,69,66,16.7000007629395,14,13,14,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
203,28,FALSE,28,2,4/30/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,94,94,79,66,29.2999992370605,16,15,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
207,15,FALSE,28,2,4/30/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,72,66,25.1000003814697,18,18,18,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
209,10,FALSE,28,2,4/30/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,58,66,10.5,18,18,10,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
210,16,FALSE,28,2,5/7/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,61,66,6.30000019073486,12,11,6,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
212,24,FALSE,28,2,5/7/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,71,66,16.7000007629395,12,11,12,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
213,14,FALSE,28,2,5/7/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,70,66,14.6000003814697,10,10,10,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
215,13,FALSE,28,2,5/7/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,67,66,23,22,21,22,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
218,22,FALSE,28,2,5/7/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,77,66,25.1000003814697,14,13,14,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
219,28,FALSE,28,2,5/7/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,98,98,83,66,33.5,16,15,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
223,10,FALSE,28,2,5/7/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,60,66,4.19999980926514,10,10,4,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
226,12,FALSE,28,2,5/14/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,71,66,20.8999996185303,16,15,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
227,24,FALSE,28,2,5/14/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,65,66,10.5,12,11,10,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
228,14,FALSE,28,2,5/14/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,64,66,8.39999961853027,10,10,8,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
230,13,FALSE,28,2,5/14/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,92,92,71,66,27.2000007629395,22,21,22,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
232,22,FALSE,28,2,5/14/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,69,66,16.7000007629395,14,13,14,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
233,28,FALSE,28,2,5/14/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,96,96,81,66,31.3999996185303,16,15,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
237,15,FALSE,28,2,5/14/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,56,66,8.39999961853027,18,18,8,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
240,10,FALSE,28,2,5/14/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,72,66,10.5,4,4,4,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
243,16,FALSE,28,2,6/4/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,68,66,8.39999961853027,6,6,6,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
245,12,FALSE,28,2,6/4/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,67,66,16.7000007629395,16,15,16,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
246,24,FALSE,28,2,6/4/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,66,66,10.5,10,10,10,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
247,14,FALSE,28,2,6/4/2008,0,S,FALSE,FALSE,18,66,108,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,64,66,6.30000019073486,8,8,6,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
